어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,year,month
(선)학꽁치,부산(기장),대,S/P,16,10.0,"3,000","3,000","3,000",2023,8
(냉)꽁치,대만,2번,CT/(BT),10,9.5,"59,000","59,000","59,000",2023,9
(냉)꽁치,대만,2번,CT/(BT),10,8.9,"55,400","55,400","55,400",2023,9
(냉)꽁치,대만,2번,CT/(BT),10,9.1,"53,800","53,800","53,800",2023,9
(냉)꽁치,대만,2번,CT/(BT),40,9.4,"59,000","59,000","59,000",2023,9
(냉)꽁치,대만,2번,CT/(BT),60,8.8,"55,400","55,400","55,400",2023,10
(선)학꽁치,여수,대,S/P,63,4.0,"15,000","8,000","10,100",2023,10
(냉)꽁치,대만,2번,CT/(BT),30,9.5,"57,700","57,700","57,700",2023,11
(냉)꽁치,대만,2번,CT/(BT),30,9.0,"59,600","59,600","59,600",2023,11
(냉)꽁치,대만,2번,CT/(BT),60,8.9,"57,500","56,600","57,100",2023,11
(냉)꽁치,대만,2번,CT/(BT),110,8.8,"58,500","57,500","58,000",2023,11
(선)학꽁치,여수,대,S/P,12,4.0,"18,000","18,000","18,000",2023,11
(선)학꽁치,포항,대,S/P,6,10.0,"60,000","60,000","60,000",2023,11
(냉)꽁치,대만,1번,CT/(BT),710,9.5,"77,500","75,800","76,600",2023,12
(냉)꽁치,기타(원양),M1,CT/(BT),10,11.0,"62,700","62,700","62,700",2023,12
(냉)꽁치,대만,2번,CT/(BT),69,9.0,"69,000","69,000","69,000",2023,12
(냉)꽁치,대만,1번,CT/(BT),250,9.1,"77,500","77,300","77,300",2023,12
(냉)꽁치,대만,1번,CT/(BT),100,9.0,"76,500","76,500","76,500",2023,12
(선)학꽁치,여수,대,S/P,22,4.0,"10,000","10,000","10,000",2023,12
(선)학꽁치,포항,대,S/P,2,10.0,"68,000","62,000","65,000",2023,12
(냉)꽁치,대만,1번,CT/(BT),245,9.2,"76,500","75,500","75,900",2024,1
(냉)꽁치,대만,2번,CT/(BT),20,9.0,"71,000","71,000","71,000",2024,1
(냉)꽁치,대만,1번,CT/(BT),10,9.3,"77,300","77,300","77,300",2024,1
(냉)꽁치,대만,2번,CT/(BT),50,9.3,"70,000","70,000","70,000",2024,1
(선)학꽁치,포항,40미,S/P,4,15.0,"68,000","50,000","54,500",2024,1
(선)학꽁치,포항,1미,kg,100,1.0,"1,500","1,500","1,500",2024,1
(선)학꽁치,부산(기장),대,S/P,4,15.0,"50,000","50,000","50,000",2024,1
(선)학꽁치,포항,30미,S/P,14,15.0,"50,000","50,000","50,000",2024,1
(선)학꽁치,포항,40미,S/P,16,10.0,"52,000","40,000","42,400",2024,1
(선)학꽁치,포항,30미,S/P,5,10.0,"50,000","50,000","50,000",2024,1
(선)학꽁치,포항,대,S/P,5,15.0,"90,000","90,000","90,000",2024,1
(선)학꽁치,포항,중,S/P,4,5.0,"30,000","25,000","27,000",2024,1
(선)학꽁치,포항,대,S/P,25,10.0,"50,000","42,000","48,200",2024,1
(선)학꽁치,포항,25미,S/P,11,15.0,"64,000","40,000","53,100",2024,1
(선)꽁치,강구,중,S/P,7,15.0,"15,000","15,000","15,000",2024,2
(선)꽁치,강구,1미,미(마리),280,1.0,"1,000","1,000","1,000",2024,2
(냉)꽁치,대만,1번,CT/(BT),50,9.2,"77,000","77,000","77,000",2024,2
(냉)꽁치,대만,1번,CT/(BT),38,9.5,"75,000","75,000","75,000",2024,2
(선)학꽁치,포항,중,S/P,10,5.0,"40,000","35,000","38,000",2024,2
(선)학꽁치,포항,대,S/P,11,15.0,"50,000","15,000","46,800",2024,2
(선)학꽁치,구룡포,대,S/P,12,15.0,"80,000","80,000","80,000",2024,2
(선)학꽁치,포항,40미,S/P,3,5.0,"40,000","40,000","40,000",2024,2
(선)학꽁치,포항,중,S/P,18,10.0,"50,000","49,000","49,400",2024,2
(선)학꽁치,포항,중,kg,240,1.0,600,600,600,2024,2
(선)학꽁치,포항,중,S/P,6,15.0,"40,000","35,000","38,300",2024,2
(선)학꽁치,포항,대,S/P,7,5.0,"18,000","16,000","17,100",2024,2
(선)학꽁치,축산,대,S/P,4,15.0,"50,000","50,000","50,000",2024,2
(선)학꽁치,포항,1미,S/P,121,1.0,"1,300","1,300","1,300",2024,2
(선)학꽁치,포항,30미,S/P,18,15.0,"40,000","20,000","28,900",2024,2
(선)학꽁치,포항,40미,S/P,3,15.0,"50,000","50,000","50,000",2024,2
(선)학꽁치,포항,대,S/P,1,10.0,"50,000","50,000","50,000",2024,2
(선)꽁치,남해,대,S/P,16,10.0,"5,000","4,000","4,600",2024,3
(선)학꽁치,포항,중,S/P,63,15.0,"125,000","40,000","76,700",2024,3
(선)학꽁치,포항,20미,S/P,1,10.0,"30,000","30,000","30,000",2024,3
(선)학꽁치,포항,중,S/P,5,10.0,"20,000","20,000","20,000",2024,3
(선)학꽁치,포항,대,S/P,3,8.0,"80,000","80,000","80,000",2024,3
(선)학꽁치,포항,40미,S/P,4,10.0,"40,000","40,000","40,000",2024,3
(선)학꽁치,구룡포,중,S/P,20,15.0,"70,000","70,000","70,000",2024,3
(선)학꽁치,포항,대,S/P,22,15.0,"80,000","35,000","47,800",2024,3
(선)학꽁치,포항,50미,S/P,2,10.0,"60,000","60,000","60,000",2024,3
(선)학꽁치,포항,중,S/P,5,5.0,"47,500","45,000","47,000",2024,3
(선)학꽁치,포항,중,S/P,1,2.0,"11,000","11,000","11,000",2024,3
(선)학꽁치,포항,대,S/P,15,10.0,"60,000","45,000","52,000",2024,3
(선)꽁치,남해,대,S/P,19,10.0,"10,000","5,000","7,600",2024,4
(선)꽁치,남해,중,S/P,10,10.0,"6,000","6,000","6,000",2024,4
(선)꽁치,남해,대,S/P,6,5.0,"10,000","10,000","10,000",2024,4
(냉)꽁치,대만,1번,CT/(BT),20,9.0,"76,300","76,300","76,300",2024,4
(냉)꽁치,대만,1번,CT/(BT),60,8.9,"76,300","76,300","76,300",2024,4
(선)학꽁치,포항,1미,미(마리),26,1.0,"1,000","1,000","1,000",2024,4
(선)학꽁치,포항,25미,S/P,7,15.0,"45,000","30,000","32,100",2024,4
(선)학꽁치,포항,56미,S/P,1,20.0,"70,000","70,000","70,000",2024,4
(선)학꽁치,포항,대,S/P,29,10.0,"60,000","40,000","50,000",2024,4
(선)학꽁치,포항,중,S/P,9,5.0,"87,500","70,000","77,800",2024,4
(선)학꽁치,포항,17미,S/P,1,15.0,"30,000","30,000","30,000",2024,4
(선)학꽁치,포항,대,S/P,1,15.0,"50,000","50,000","50,000",2024,4
(선)학꽁치,남해,대,S/P,2,10.0,"7,000","7,000","7,000",2024,4
(선)학꽁치,포항,중,S/P,11,10.0,"100,000","50,000","86,400",2024,4
(선)학꽁치,포항,대,S/P,2,3.0,"20,000","20,000","20,000",2024,4
(선)학꽁치,포항,30미,S/P,14,15.0,"50,000","37,500","44,600",2024,4
(선)학꽁치,포항,대,S/P,76,1.0,"2,000","1,000","1,800",2024,4
(선)학꽁치,구룡포,대,S/P,16,10.0,"100,000","85,000","88,300",2024,4
(선)학꽁치,포항,대,S/P,1,2.0,"20,000","20,000","20,000",2024,4
(선)학꽁치,완도,대,S/P,30,1.0,"1,000","1,000","1,000",2024,4
(선)꽁치,남해,대,S/P,21,10.0,"5,000","5,000","5,000",2024,5
(선)꽁치,삼천포,대,S/P,1,10.0,"5,000","5,000","5,000",2024,5
(냉)꽁치,대만,1번,CT/(BT),226,9.3,"74,200","70,000","73,700",2024,5
(선)학꽁치,군산,30미,S/P,16,10.0,"5,000","5,000","5,000",2024,5
(선)학꽁치,군산,40미,S/P,1,5.0,"15,000","15,000","15,000",2024,5
(선)학꽁치,군산,20미,S/P,1,5.0,"15,000","15,000","15,000",2024,5
(선)학꽁치,포항,대,S/P,1,15.0,"30,000","30,000","30,000",2024,5
(선)학꽁치,포항,중,S/P,2,5.0,"40,000","40,000","40,000",2024,5
(냉)꽁치,대만,2번,CT/(BT),50,9.3,"72,600","72,600","72,600",2024,6
(냉)꽁치,대만,1번,CT/(BT),300,9.0,"72,000","72,000","72,000",2024,6
(선)학꽁치,대부도,중,kg,7,10.0,"13,000","12,000","12,400",2024,6
(냉)꽁치,대만,1번,CT/(BT),59,9.2,"75,200","75,200","75,200",2024,7
(냉)꽁치,대만,1번,CT/(BT),100,9.0,"76,500","76,500","76,500",2024,7
(냉)꽁치,대만,1번,CT/(BT),50,9.4,"84,400","84,400","84,400",2024,9
(냉)꽁치,대만,1번,CT/(BT),89,9.5,"85,200","85,200","85,200",2024,9
(냉)꽁치,대만,1번,CT/(BT),30,9.1,"79,400","79,400","79,400",2024,9
(선)학꽁치,속초,대,S/P,1,28.0,"31,000","31,000","31,000",2024,9
(선)학꽁치,속초,대,S/P,1,30.0,"31,000","31,000","31,000",2024,9
(냉)꽁치,대만,1번,CT/(BT),30,9.5,"87,600","87,600","87,600",2024,10
(냉)꽁치,대만,1번,CT/(BT),131,9.5,"86,000","86,000","86,000",2024,11
(냉)꽁치,대만,2번,CT/(BT),50,9.5,"69,800","69,800","69,800",2024,11
(냉)꽁치,중국,2번,CT/(BT),80,9.3,"70,000","60,000","68,100",2024,11
(냉)꽁치,대만,2번,CT/(BT),30,9.0,"69,000","69,000","69,000",2024,11
(냉)꽁치,대만,1번,CT/(BT),60,9.3,"90,000","90,000","90,000",2024,11
(냉)꽁치,중국,2번,CT/(BT),20,9.2,"60,000","60,000","60,000",2024,11
(냉)꽁치,대만,2번,CT/(BT),30,9.1,"77,300","77,300","77,300",2024,11
(냉)꽁치,대만,1번,CT/(BT),48,9.5,"86,000","86,000","86,000",2024,12
(냉)꽁치,대만,2번,CT/(BT),50,9.0,"69,000","69,000","69,000",2024,12
(선)학꽁치,속초,대,S/P,11,10.0,"62,000","30,000","39,500",2024,12
(선)학꽁치,통영,20/21미,S/P,7,5.0,"5,000","5,000","5,000",2024,12
